"store_id";"store_location_type";"region"
"STR_104";"Suburban";"Southeast"
"STR_465";"Suburban";"Midwest"
"STR_350";"Urban";"West"
"STR_295";"Suburban";"Southwest"
"STR_350";"Urban";"West"
"STR_179";"Urban";"Southeast"
"STR_368";"Suburban";"Northeast"
"STR_357";"Rural";"West"
"STR_073";"Suburban";"Southwest"
"STR_454";"Suburban";"Northeast"
"STR_030";"Urban";"Midwest"
"STR_071";"Urban";"Southeast"
"STR_435";"Suburban";"Southwest"
"STR_182";"Rural";"Northeast"
"STR_482";"Rural";"Southeast"
"STR_413";"Suburban";"West"
"STR_387";"Suburban";"West"
"STR_172";"Urban";"West"
"STR_171";"Rural";"Midwest"
"STR_486";"Rural";"Southeast"
"STR_286";"Suburban";"Midwest"
"STR_108";"Urban";"Midwest"
"STR_187";"Urban";"West"
"STR_162";"Rural";"Northeast"
"STR_139";"Suburban";"Midwest"
"STR_131";"Suburban";"Midwest"
"STR_270";"Suburban";"Southeast"
"STR_240";"Urban";"Northeast"
"STR_309";"Urban";"Northeast"
"STR_218";"Urban";"Midwest"
"STR_039";"Suburban";"Northeast"
"STR_113";"Rural";"Southeast"
"STR_174";"Rural";"Southeast"
"STR_032";"Urban";"Northeast"
"STR_473";"Suburban";"Southwest"
"STR_251";"Urban";"West"
"STR_347";"Suburban";"West"
"STR_059";"Suburban";"Northeast"
"STR_412";"Suburban";"West"
"STR_054";"Urban";"Southwest"
"STR_041";"Urban";"Midwest"
"STR_031";"Rural";"West"
"STR_176";"Rural";"Northeast"
"STR_230";"Suburban";"Southeast"
"STR_127";"Suburban";"Southeast"
"STR_154";"Urban";"Southeast"
"STR_071";"Urban";"Southeast"
"STR_037";"Urban";"West"
"STR_011";"Suburban";"Southwest"
"STR_150";"Urban";"Southwest"
"STR_411";"Urban";"Midwest"
"STR_355";"Rural";"Midwest"
"STR_316";"Rural";"Southwest"
"STR_129";"Suburban";"Midwest"
"STR_248";"Rural";"Southeast"
"STR_230";"Suburban";"Southeast"
"STR_302";"Suburban";"West"
"STR_107";"Suburban";"Southeast"
"STR_449";"Suburban";"Northeast"
"STR_437";"Urban";"Southwest"
"STR_482";"Rural";"Southeast"
"STR_134";"Urban";"West"
"STR_005";"Suburban";"West"
"STR_321";"Suburban";"West"
"STR_495";"Suburban";"Southeast"
"STR_428";"Suburban";"Northeast"
"STR_097";"Urban";"Northeast"
"STR_165";"Urban";"West"
"STR_306";"Suburban";"West"
"STR_332";"Urban";"Southwest"
"STR_042";"Rural";"Southeast"
"STR_342";"Suburban";"Southwest"
"STR_253";"Suburban";"Southwest"
"STR_183";"Suburban";"Northeast"
"STR_155";"Rural";"Midwest"
"STR_027";"Suburban";"Southeast"
"STR_391";"Suburban";"Southwest"
"STR_196";"Urban";"Northeast"
"STR_414";"Suburban";"West"
"STR_390";"Urban";"Southeast"
"STR_224";"Rural";"Midwest"
"STR_129";"Suburban";"Midwest"
"STR_240";"Urban";"Northeast"
"STR_385";"Rural";"Southeast"
"STR_164";"Rural";"Southwest"
"STR_015";"Rural";"West"
"STR_466";"Rural";"Southwest"
"STR_019";"Urban";"West"
"STR_321";"Suburban";"West"
"STR_027";"Suburban";"Southeast"
"STR_307";"Urban";"Northeast"
"STR_435";"Suburban";"Southwest"
"STR_487";"Urban";"Southeast"
"STR_388";"Rural";"Southeast"
"STR_057";"Suburban";"Southeast"
"STR_429";"Suburban";"Southwest"
"STR_221";"Urban";"Southeast"
"STR_208";"Urban";"West"
"STR_309";"Urban";"Northeast"
"STR_314";"Urban";"Midwest"
"STR_324";"Suburban";"Northeast"
"STR_103";"Suburban";"Midwest"
"STR_234";"Rural";"Northeast"
"STR_114";"Rural";"Southwest"
"STR_408";"Rural";"West"
"STR_252";"Urban";"West"
"STR_378";"Suburban";"Midwest"
"STR_379";"Urban";"Southeast"
"STR_080";"Suburban";"Midwest"
"STR_283";"Urban";"Midwest"
"STR_310";"Urban";"Southeast"
"STR_115";"Suburban";"Midwest"
"STR_234";"Rural";"Northeast"
"STR_212";"Suburban";"Midwest"
"STR_039";"Suburban";"Northeast"
"STR_033";"Rural";"Midwest"
"STR_076";"Urban";"Northeast"
"STR_076";"Urban";"Northeast"
"STR_122";"Rural";"West"
"STR_482";"Rural";"Southeast"
"STR_170";"Urban";"West"
"STR_309";"Urban";"Northeast"
"STR_415";"Suburban";"Northeast"
"STR_024";"Suburban";"Southeast"
"STR_240";"Urban";"Northeast"
"STR_274";"Rural";"Northeast"
"STR_322";"Rural";"Southeast"
"STR_326";"Rural";"Midwest"
"STR_078";"Suburban";"Southeast"
"STR_215";"Urban";"Northeast"
"STR_384";"Suburban";"Southeast"
"STR_279";"Urban";"Northeast"
"STR_120";"Suburban";"Southeast"
"STR_073";"Suburban";"Southwest"
"STR_380";"Suburban";"Midwest"
"STR_202";"Urban";"Northeast"
"STR_466";"Rural";"Southwest"
"STR_216";"Suburban";"West"
"STR_341";"Suburban";"Southeast"
"STR_002";"Urban";"Southeast"
"STR_314";"Urban";"Midwest"
"STR_105";"Rural";"Southwest"
"STR_081";"Suburban";"Southwest"
"STR_296";"Urban";"Midwest"
"STR_039";"Suburban";"Northeast"
"STR_136";"Suburban";"Midwest"
"STR_216";"Suburban";"West"
"STR_427";"Rural";"West"
"STR_238";"Suburban";"Midwest"
"STR_095";"Urban";"Midwest"
"STR_430";"Urban";"Southwest"
"STR_137";"Urban";"Southwest"
"STR_042";"Rural";"Southeast"
"STR_072";"Urban";"Southeast"
"STR_333";"Suburban";"Southwest"
"STR_440";"Urban";"Midwest"
"STR_367";"Rural";"Southeast"
"STR_074";"Rural";"Southwest"
"STR_474";"Urban";"West"
"STR_060";"Suburban";"Northeast"
"STR_111";"Suburban";"West"
"STR_246";"Rural";"Midwest"
"STR_050";"Urban";"Midwest"
"STR_116";"Suburban";"Southwest"
"STR_223";"Urban";"Midwest"
"STR_108";"Urban";"Midwest"
"STR_449";"Suburban";"Northeast"
"STR_188";"Rural";"West"
"STR_370";"Suburban";"West"
"STR_116";"Suburban";"Southwest"
"STR_445";"Rural";"Southwest"
"STR_077";"Urban";"Southwest"
"STR_242";"Rural";"Midwest"
"STR_450";"Urban";"West"
"STR_385";"Rural";"Southeast"
"STR_328";"Urban";"West"
"STR_192";"Suburban";"Northeast"
"STR_244";"Suburban";"Southwest"
"STR_150";"Urban";"Southwest"
"STR_385";"Rural";"Southeast"
"STR_145";"Urban";"Northeast"
"STR_153";"Urban";"Northeast"
"STR_466";"Rural";"Southwest"
"STR_364";"Suburban";"West"
"STR_426";"Urban";"Southeast"
"STR_107";"Suburban";"Southeast"
"STR_468";"Rural";"Northeast"
"STR_116";"Suburban";"Southwest"
"STR_071";"Urban";"Southeast"
"STR_302";"Suburban";"West"
"STR_257";"Rural";"West"
"STR_386";"Urban";"Southwest"
"STR_433";"Rural";"Midwest"
"STR_318";"Suburban";"Midwest"
"STR_479";"Suburban";"Midwest"
"STR_228";"Suburban";"Midwest"
"STR_232";"Suburban";"Southeast"
"STR_189";"Suburban";"West"
"STR_236";"Suburban";"Southwest"
"STR_437";"Urban";"Southwest"
"STR_362";"Suburban";"Midwest"
"STR_494";"Rural";"Southeast"
"STR_222";"Suburban";"Midwest"
"STR_101";"Urban";"Midwest"
"STR_203";"Rural";"Southeast"
"STR_228";"Suburban";"Midwest"
"STR_240";"Urban";"Northeast"
"STR_422";"Urban";"Northeast"
"STR_372";"Rural";"Northeast"
"STR_092";"Rural";"Southeast"
"STR_128";"Urban";"Northeast"
"STR_321";"Suburban";"West"
"STR_453";"Suburban";"West"
"STR_315";"Rural";"West"
"STR_475";"Rural";"Northeast"
"STR_051";"Rural";"Southeast"
"STR_319";"Rural";"West"
"STR_115";"Suburban";"Midwest"
"STR_130";"Rural";"Northeast"
"STR_097";"Urban";"Northeast"
"STR_381";"Suburban";"Southwest"
"STR_329";"Rural";"West"
"STR_464";"Suburban";"West"
"STR_160";"Rural";"Midwest"
"STR_497";"Rural";"Northeast"
"STR_288";"Urban";"Northeast"
"STR_162";"Rural";"Northeast"
"STR_234";"Rural";"Northeast"
"STR_243";"Rural";"Midwest"
"STR_021";"Rural";"Midwest"
"STR_290";"Rural";"Northeast"
"STR_468";"Rural";"Northeast"
"STR_297";"Rural";"Southwest"
"STR_130";"Rural";"Northeast"
"STR_018";"Suburban";"West"
"STR_346";"Suburban";"Midwest"
"STR_448";"Rural";"Southeast"
"STR_450";"Urban";"West"
"STR_402";"Rural";"Midwest"
"STR_196";"Urban";"Northeast"
"STR_067";"Rural";"Midwest"
"STR_167";"Urban";"Southeast"
"STR_166";"Rural";"West"
"STR_402";"Rural";"Midwest"
"STR_144";"Rural";"West"
"STR_025";"Urban";"Northeast"
"STR_256";"Suburban";"West"
"STR_409";"Rural";"Southwest"
"STR_399";"Suburban";"Northeast"
"STR_267";"Urban";"Southwest"
"STR_091";"Urban";"West"
"STR_075";"Urban";"Southwest"
"STR_053";"Urban";"Northeast"
"STR_156";"Urban";"Midwest"
"STR_404";"Urban";"Northeast"
"STR_447";"Urban";"Midwest"
"STR_123";"Rural";"Midwest"
"STR_418";"Urban";"Southwest"
"STR_044";"Urban";"Southeast"
"STR_156";"Urban";"Midwest"
"STR_410";"Suburban";"Southeast"
"STR_415";"Suburban";"Northeast"
"STR_499";"Suburban";"Southwest"
"STR_367";"Rural";"Southeast"
"STR_331";"Rural";"West"
"STR_209";"Suburban";"Southeast"
"STR_389";"Urban";"Southwest"
"STR_307";"Urban";"Northeast"
"STR_162";"Rural";"Northeast"
"STR_238";"Suburban";"Midwest"
"STR_247";"Urban";"Northeast"
"STR_247";"Urban";"Northeast"
"STR_434";"Rural";"West"
"STR_144";"Rural";"West"
"STR_431";"Suburban";"Northeast"
"STR_494";"Rural";"Southeast"
"STR_493";"Suburban";"Midwest"
"STR_323";"Urban";"West"
"STR_057";"Suburban";"Southeast"
"STR_485";"Rural";"Midwest"
"STR_191";"Suburban";"Northeast"
"STR_168";"Urban";"Midwest"
"STR_363";"Rural";"Southeast"
"STR_424";"Suburban";"Northeast"
"STR_162";"Rural";"Northeast"
"STR_084";"Suburban";"Southwest"
"STR_419";"Rural";"West"
"STR_337";"Rural";"Southwest"
"STR_346";"Suburban";"Midwest"
"STR_486";"Rural";"Southeast"
"STR_330";"Urban";"Southeast"
"STR_393";"Rural";"Southwest"
"STR_262";"Urban";"Southeast"
"STR_439";"Urban";"West"
"STR_359";"Suburban";"Southwest"
"STR_203";"Rural";"Southeast"
"STR_467";"Rural";"Midwest"
"STR_012";"Rural";"Southeast"
"STR_416";"Urban";"Southeast"
"STR_330";"Urban";"Southeast"
"STR_247";"Urban";"Northeast"
"STR_106";"Urban";"Southwest"
"STR_440";"Urban";"Midwest"
"STR_464";"Suburban";"West"
"STR_410";"Suburban";"Southeast"
"STR_315";"Rural";"West"
"STR_415";"Suburban";"Northeast"
"STR_216";"Suburban";"West"
"STR_217";"Rural";"West"
"STR_081";"Suburban";"Southwest"
"STR_401";"Urban";"Southeast"
"STR_170";"Urban";"West"
"STR_094";"Suburban";"Southeast"
"STR_232";"Suburban";"Southeast"
"STR_368";"Suburban";"Northeast"
"STR_214";"Suburban";"Southwest"
"STR_248";"Rural";"Southeast"
"STR_312";"Suburban";"Midwest"
"STR_426";"Urban";"Southeast"
"STR_015";"Rural";"West"
"STR_249";"Suburban";"Southwest"
"STR_134";"Urban";"West"
"STR_409";"Rural";"Southwest"
"STR_088";"Urban";"Midwest"
"STR_415";"Suburban";"Northeast"
"STR_077";"Urban";"Southwest"
"STR_110";"Suburban";"West"
"STR_441";"Suburban";"Southeast"
"STR_117";"Suburban";"Northeast"
"STR_200";"Urban";"Northeast"
"STR_413";"Suburban";"West"
"STR_406";"Suburban";"Midwest"
"STR_027";"Suburban";"Southeast"
"STR_087";"Urban";"West"
"STR_180";"Urban";"Southwest"
"STR_490";"Urban";"West"
"STR_442";"Suburban";"West"
"STR_192";"Suburban";"Northeast"
"STR_308";"Rural";"West"
"STR_225";"Rural";"Southwest"
"STR_354";"Suburban";"Midwest"
"STR_274";"Rural";"Northeast"
"STR_414";"Suburban";"West"
"STR_086";"Suburban";"Midwest"
"STR_477";"Rural";"Midwest"
"STR_259";"Suburban";"Southwest"
"STR_368";"Suburban";"Northeast"
"STR_034";"Rural";"Southwest"
"STR_330";"Urban";"Southeast"
"STR_191";"Suburban";"Northeast"
"STR_418";"Urban";"Southwest"
"STR_403";"Urban";"Midwest"
"STR_420";"Suburban";"Northeast"
"STR_223";"Urban";"Midwest"
"STR_407";"Rural";"Southeast"
"STR_215";"Urban";"Northeast"
"STR_366";"Rural";"Northeast"
"STR_093";"Suburban";"Midwest"
"STR_266";"Rural";"Midwest"
"STR_307";"Urban";"Northeast"
"STR_181";"Suburban";"Midwest"
"STR_185";"Urban";"Northeast"
"STR_465";"Suburban";"Midwest"
"STR_100";"Urban";"Southwest"
"STR_062";"Rural";"Southeast"
"STR_476";"Urban";"West"
"STR_222";"Suburban";"Midwest"
"STR_303";"Rural";"Southwest"
"STR_038";"Urban";"Northeast"
"STR_356";"Rural";"West"
"STR_209";"Suburban";"Southeast"
"STR_387";"Suburban";"West"
"STR_467";"Rural";"Midwest"
"STR_271";"Suburban";"West"
"STR_490";"Urban";"West"
"STR_048";"Urban";"Midwest"
"STR_417";"Urban";"West"
"STR_445";"Rural";"Southwest"
"STR_235";"Suburban";"Northeast"
"STR_409";"Rural";"Southwest"
"STR_128";"Urban";"Northeast"
"STR_334";"Suburban";"West"
"STR_007";"Suburban";"West"
"STR_376";"Suburban";"Southeast"
"STR_393";"Rural";"Southwest"
"STR_165";"Urban";"West"
"STR_019";"Urban";"West"
"STR_311";"Suburban";"Southeast"
"STR_160";"Rural";"Midwest"
"STR_140";"Rural";"West"
"STR_450";"Urban";"West"
"STR_151";"Suburban";"Southwest"
"STR_236";"Suburban";"Southwest"
"STR_307";"Urban";"Northeast"
"STR_021";"Rural";"Midwest"
"STR_296";"Urban";"Midwest"
"STR_164";"Rural";"Southwest"
"STR_123";"Rural";"Midwest"
"STR_436";"Rural";"West"
"STR_297";"Rural";"Southwest"
"STR_001";"Suburban";"Southwest"
"STR_331";"Rural";"West"
"STR_032";"Urban";"Northeast"
"STR_142";"Urban";"Southeast"
"STR_011";"Suburban";"Southwest"
"STR_153";"Urban";"Northeast"
"STR_297";"Rural";"Southwest"
"STR_253";"Suburban";"Southwest"
"STR_114";"Rural";"Southwest"
"STR_350";"Urban";"West"
"STR_018";"Suburban";"West"
"STR_283";"Urban";"Midwest"
"STR_477";"Rural";"Midwest"
"STR_072";"Urban";"Southeast"
"STR_193";"Urban";"West"
"STR_110";"Suburban";"West"
"STR_267";"Urban";"Southwest"
"STR_369";"Suburban";"Southeast"
"STR_354";"Suburban";"Midwest"
"STR_047";"Suburban";"West"
"STR_393";"Rural";"Southwest"
"STR_053";"Urban";"Northeast"
"STR_252";"Urban";"West"
"STR_177";"Urban";"Southeast"
"STR_426";"Urban";"Southeast"
"STR_193";"Urban";"West"
"STR_242";"Rural";"Midwest"
"STR_394";"Urban";"Midwest"
"STR_371";"Urban";"Southwest"
"STR_302";"Suburban";"West"
"STR_272";"Urban";"Southeast"
"STR_239";"Rural";"Southwest"
"STR_361";"Suburban";"Northeast"
"STR_466";"Rural";"Southwest"
"STR_063";"Suburban";"Southeast"
"STR_180";"Urban";"Southwest"
"STR_211";"Urban";"Northeast"
"STR_300";"Urban";"Southwest"
"STR_280";"Urban";"Southwest"
"STR_030";"Urban";"Midwest"
"STR_426";"Urban";"Southeast"
"STR_135";"Urban";"Midwest"
"STR_478";"Urban";"Northeast"
"STR_129";"Suburban";"Midwest"
"STR_496";"Rural";"Northeast"
"STR_163";"Rural";"Southwest"
"STR_167";"Urban";"Southeast"
"STR_316";"Rural";"Southwest"
"STR_357";"Rural";"West"
"STR_230";"Suburban";"Southeast"
"STR_026";"Rural";"Southeast"
"STR_104";"Suburban";"Southeast"
"STR_446";"Urban";"Midwest"
"STR_175";"Suburban";"Midwest"
"STR_140";"Rural";"West"
"STR_235";"Suburban";"Northeast"
"STR_375";"Rural";"West"
"STR_417";"Urban";"West"
"STR_321";"Suburban";"West"
"STR_023";"Urban";"Midwest"
"STR_095";"Urban";"Midwest"
"STR_104";"Suburban";"Southeast"
"STR_070";"Suburban";"Southwest"
"STR_110";"Suburban";"West"
"STR_032";"Urban";"Northeast"
"STR_227";"Rural";"Midwest"
"STR_392";"Suburban";"Midwest"
"STR_467";"Rural";"Midwest"
"STR_393";"Rural";"Southwest"
"STR_137";"Urban";"Southwest"
"STR_335";"Rural";"Southwest"
"STR_407";"Rural";"Southeast"
"STR_469";"Rural";"Southeast"
"STR_013";"Suburban";"West"
"STR_266";"Rural";"Midwest"
"STR_225";"Rural";"Southwest"
"STR_143";"Urban";"Southwest"
"STR_460";"Rural";"West"
"STR_036";"Rural";"West"
"STR_052";"Urban";"Southeast"
"STR_369";"Suburban";"Southeast"
"STR_160";"Rural";"Midwest"
"STR_177";"Urban";"Southeast"
"STR_089";"Rural";"Southwest"
"STR_252";"Urban";"West"
"STR_296";"Urban";"Midwest"
"STR_051";"Rural";"Southeast"
"STR_254";"Suburban";"Southeast"
"STR_251";"Urban";"West"
"STR_371";"Urban";"Southwest"
"STR_061";"Rural";"West"
"STR_247";"Urban";"Northeast"
"STR_314";"Urban";"Midwest"
"STR_194";"Suburban";"West"
"STR_402";"Rural";"Midwest"
"STR_381";"Suburban";"Southwest"
"STR_009";"Suburban";"West"
"STR_217";"Rural";"West"
"STR_318";"Suburban";"Midwest"
"STR_496";"Rural";"Northeast"
"STR_020";"Rural";"West"
"STR_483";"Rural";"Midwest"
"STR_468";"Rural";"Northeast"
"STR_466";"Rural";"Southwest"
"STR_023";"Urban";"Midwest"
"STR_319";"Rural";"West"
"STR_443";"Rural";"Midwest"
"STR_008";"Urban";"Southwest"
"STR_475";"Rural";"Northeast"
"STR_102";"Urban";"Southeast"
"STR_041";"Urban";"Midwest"
"STR_357";"Rural";"West"
"STR_465";"Suburban";"Midwest"
"STR_466";"Rural";"Southwest"
"STR_275";"Rural";"West"
"STR_073";"Suburban";"Southwest"
"STR_360";"Rural";"Midwest"
"STR_219";"Rural";"Midwest"
"STR_105";"Rural";"Southwest"
"STR_423";"Rural";"Southwest"
"STR_077";"Urban";"Southwest"
"STR_151";"Suburban";"Southwest"
"STR_256";"Suburban";"West"
"STR_167";"Urban";"Southeast"
"STR_014";"Rural";"Southwest"
"STR_241";"Rural";"West"
"STR_364";"Suburban";"West"
"STR_299";"Suburban";"West"
"STR_146";"Rural";"Midwest"
"STR_320";"Urban";"Midwest"
"STR_062";"Rural";"Southeast"
"STR_496";"Rural";"Northeast"
"STR_133";"Rural";"Northeast"
"STR_314";"Urban";"Midwest"
"STR_463";"Urban";"Southeast"
"STR_064";"Rural";"West"
"STR_064";"Rural";"West"
"STR_189";"Suburban";"West"
"STR_407";"Rural";"Southeast"
"STR_260";"Urban";"Midwest"
"STR_412";"Suburban";"West"
"STR_187";"Urban";"West"
"STR_151";"Suburban";"Southwest"
"STR_259";"Suburban";"Southwest"
"STR_015";"Rural";"West"
"STR_495";"Suburban";"Southeast"
"STR_438";"Urban";"Southeast"
"STR_145";"Urban";"Northeast"
"STR_028";"Suburban";"Southeast"
"STR_496";"Rural";"Northeast"
"STR_376";"Suburban";"Southeast"
"STR_288";"Urban";"Northeast"
"STR_138";"Rural";"West"
"STR_137";"Urban";"Southwest"
"STR_410";"Suburban";"Southeast"
"STR_287";"Suburban";"Southwest"
"STR_458";"Urban";"Southwest"
"STR_066";"Rural";"Southeast"
"STR_409";"Rural";"Southwest"
"STR_337";"Rural";"Southwest"
"STR_149";"Rural";"West"
"STR_144";"Rural";"West"
"STR_098";"Suburban";"Southwest"
"STR_128";"Urban";"Northeast"
"STR_277";"Suburban";"Northeast"
"STR_404";"Urban";"Northeast"
"STR_323";"Urban";"West"
"STR_220";"Urban";"Northeast"
"STR_316";"Rural";"Southwest"
"STR_377";"Rural";"Southwest"
"STR_169";"Rural";"Southwest"
"STR_128";"Urban";"Northeast"
"STR_332";"Urban";"Southwest"
"STR_358";"Suburban";"Southwest"
"STR_289";"Suburban";"Southwest"
"STR_182";"Rural";"Northeast"
"STR_450";"Urban";"West"
"STR_153";"Urban";"Northeast"
"STR_297";"Rural";"Southwest"
"STR_023";"Urban";"Midwest"
"STR_122";"Rural";"West"
"STR_164";"Rural";"Southwest"
"STR_295";"Suburban";"Southwest"
"STR_427";"Rural";"West"
"STR_025";"Urban";"Northeast"
"STR_338";"Suburban";"Northeast"
"STR_304";"Suburban";"West"
"STR_004";"Urban";"Southwest"
"STR_207";"Suburban";"West"
"STR_394";"Urban";"Midwest"
"STR_167";"Urban";"Southeast"
"STR_295";"Suburban";"Southwest"
"STR_097";"Urban";"Northeast"
"STR_399";"Suburban";"Northeast"
"STR_388";"Rural";"Southeast"
"STR_386";"Urban";"Southwest"
"STR_409";"Rural";"Southwest"
"STR_275";"Rural";"West"
"STR_257";"Rural";"West"
"STR_288";"Urban";"Northeast"
"STR_116";"Suburban";"Southwest"
"STR_404";"Urban";"Northeast"
"STR_433";"Rural";"Midwest"
"STR_263";"Suburban";"Northeast"
"STR_014";"Rural";"Southwest"
"STR_167";"Urban";"Southeast"
"STR_349";"Suburban";"Southeast"
"STR_488";"Suburban";"Southwest"
"STR_355";"Rural";"Midwest"
"STR_467";"Rural";"Midwest"
"STR_294";"Suburban";"Midwest"
"STR_037";"Urban";"West"
"STR_174";"Rural";"Southeast"
"STR_067";"Rural";"Midwest"
"STR_233";"Suburban";"Southwest"
"STR_494";"Rural";"Southeast"
"STR_330";"Urban";"Southeast"
"STR_004";"Urban";"Southwest"
"STR_164";"Rural";"Southwest"
"STR_175";"Suburban";"Midwest"
"STR_397";"Urban";"Northeast"
"STR_040";"Suburban";"Southeast"
"STR_262";"Urban";"Southeast"
"STR_054";"Urban";"Southwest"
"STR_113";"Rural";"Southeast"
"STR_476";"Urban";"West"
"STR_061";"Rural";"West"
"STR_453";"Suburban";"West"
"STR_257";"Rural";"West"
"STR_479";"Suburban";"Midwest"
"STR_352";"Rural";"West"
"STR_328";"Urban";"West"
"STR_332";"Urban";"Southwest"
"STR_486";"Rural";"Southeast"
"STR_291";"Urban";"Northeast"
"STR_343";"Suburban";"West"
"STR_200";"Urban";"Northeast"
"STR_023";"Urban";"Midwest"
"STR_006";"Urban";"Northeast"
"STR_305";"Rural";"Southeast"
"STR_366";"Rural";"Northeast"
"STR_488";"Suburban";"Southwest"
"STR_244";"Suburban";"Southwest"
"STR_240";"Urban";"Northeast"
"STR_165";"Urban";"West"
"STR_046";"Rural";"Midwest"
"STR_257";"Rural";"West"
"STR_382";"Urban";"West"
"STR_362";"Suburban";"Midwest"
"STR_010";"Urban";"Southeast"
"STR_041";"Urban";"Midwest"
"STR_444";"Suburban";"West"
"STR_287";"Suburban";"Southwest"
"STR_054";"Urban";"Southwest"
"STR_171";"Rural";"Midwest"
"STR_473";"Suburban";"Southwest"
"STR_351";"Suburban";"West"
"STR_360";"Rural";"Midwest"
"STR_111";"Suburban";"West"
"STR_369";"Suburban";"Southeast"
"STR_296";"Urban";"Midwest"
"STR_352";"Rural";"West"
"STR_366";"Rural";"Northeast"
"STR_485";"Rural";"Midwest"
"STR_037";"Urban";"West"
"STR_405";"Rural";"Southeast"
"STR_454";"Suburban";"Northeast"
"STR_268";"Urban";"Southwest"
"STR_170";"Urban";"West"
"STR_232";"Suburban";"Southeast"
"STR_063";"Suburban";"Southeast"
"STR_378";"Suburban";"Midwest"
"STR_162";"Rural";"Northeast"
"STR_279";"Urban";"Northeast"
"STR_472";"Suburban";"Northeast"
"STR_159";"Suburban";"Southwest"
"STR_322";"Rural";"Southeast"
"STR_411";"Urban";"Midwest"
"STR_190";"Suburban";"West"
"STR_192";"Suburban";"Northeast"
"STR_376";"Suburban";"Southeast"
"STR_292";"Rural";"Southwest"
"STR_254";"Suburban";"Southeast"
